ElapsedTime, Axis_A, Axis_B, Axis_C, Axis_D, Axis_E
26.185473, 0.0,1.1595706628028797,1.9187305584937546,1.5679129144585715,2.6207544678736174
27.186513, 0.0,1.1044668236624677,1.924913215058362,1.44709156407415,2.598746476524347
28.214948, 0.0,1.0507896941909431,1.9332400356427482,1.3250172783597862,2.57719307971129
29.203973, 0.0,1.0613701236425204,2.007335592478412,1.205077729663752,2.577654389851656
30.222219, 0.0,1.0716998733615508,2.082774138188274,1.0831161890421834,2.5777315276536457
31.234985, 0.0,1.0349488254927177,2.1428603427647275,1.0014190091459092,2.5378888478861166
32.256207, 0.0,1.000700371837993,2.1988549255605605,0.9252850689822016,2.5007592896659423
33.247318, 0.0,1.00034295293855,2.1994392883571825,0.9244905306541971,2.500371803387886
34.277083, 0.0,1.0028859066131661,2.1952646442239927,0.9301702307632116,2.5031307316651996
35.288329, 0.0,1.03924647986802,2.1356019306068585,1.0113367369255117,2.542575975730501
36.300162, 0.0,1.0705849470325137,2.07482620011148,1.095974759723371,2.5776997806463346
37.309939, 0.0,1.0598378760211717,1.99799099179833,1.2202719227163534,2.577420642739832
38.328061, 0.0,1.0577032275905804,1.9302457046680361,1.34439919702253,2.5800641953982653
39.338222, 0.0,1.1138575556208503,1.9240549271376282,1.4673125911710245,2.602486812831732
40.339601, 0.0,1.1655267188134848,1.9153230299990345,1.5845157396835448,2.630434045737819
41.351435, 0.0,1.2003932531709178,1.8923165007300171,1.686760108986093,2.6905369825217216
42.342005, 0.0,1.2344723724093571,1.8601853477763863,1.7775650885168577,2.752207357665487
43.329087, 0.0,1.2702004627593682,1.7769340985563136,1.8258393687392451,2.8318933876746284
44.336785, 0.0,1.3137532369247802,1.6912751034573466,1.8716724600074073,2.909487515885938
45.345206, 0.0,1.4004697214393327,1.5957788427911577,1.9012063311897305,2.9712877606800503
46.332410, 0.0,1.4784867061284606,1.5173673659943288,1.9271845822973797,3.0321481723191686
47.334949, 0.0,1.5273139988127487,1.5177375898325796,1.939537788678533,3.1048944906823084
48.329682, 0.0,1.568632223875804,1.5332523542030174,1.9487905228180713,3.177108300093678
49.330810, 0.0,1.570364762235085,1.6502134842941873,1.939991678292034,3.2616607952890613
50.330847, 0.0,1.5651607444372202,1.7591361332283313,1.9315740420648682,3.3475409375626644
51.319134, 0.0,1.5179530863844952,1.8264358326073518,1.924930739598472,3.4466688225232147
52.334207, 0.0,1.4668327511445098,1.8898023996916835,1.9097765223509133,3.540498102798073
53.349053, 0.0,1.39314985376054,1.9254917409255075,1.841361881259162,3.596672876905441
54.353262, 0.0,1.323978774434822,1.9613686454627683,1.7665404884646343,3.643900940089268
55.358216, 0.0,1.2673376501359308,2.0046294448547246,1.6432808172945785,3.650355407835832
56.353585, 0.0,1.212086520503111,2.046542719648544,1.5285375789822502,3.6670043697498675
57.342199, 0.0,1.153449344918873,2.0889702233081824,1.4462252982001926,3.759070204563287
58.355654, 0.0,1.09482475538164,2.1313886200409917,1.3609399484108589,3.849854663271065
59.362152, 0.0,1.0435681679900122,2.1684758255789878,1.269050702336537,3.9219218309068316
60.359190, 0.0,1.0014044495957117,2.1989837967474126,1.1708257863110714,3.9716552445199236
61.356519, 0.0,1.0006369564111879,2.199539123953767,1.036213450743533,3.9165297228614677
62.342465, 0.0,1.0000279637144744,2.1999797665806664,0.9294008680376049,3.8727885655854544
63.360926, 0.0,1.0000122918393877,2.199991106119291,0.926652143031713,3.8716629265479425
64.378275, 0.0,1.000000271385112,2.199999803636646,0.9529768711314408,3.8827937749878014
65.414587, 0.0,1.000000114993903,2.199999916795036,1.0789993942022706,3.93595561611519
66.405491, 0.0,1.010868501956948,2.192135987835312,1.1935401697810442,3.9607734112285535
67.421111, 0.0,1.0530790602697537,2.1615941205784375,1.2832882086533048,3.9073628146598702
68.412301, 0.0,1.0980659155269705,2.1290434381878485,1.368219342620522,3.845917189664284
69.410736, 0.0,1.1521114214860357,2.0899382846773475,1.444233963003685,3.761123104498542
70.436005, 0.0,1.2083583479275763,2.048799290457319,1.5317748873344736,3.6888272156142357
71.426103, 0.0,1.2615116980694334,2.0087645196797888,1.6366459632568442,3.662412274815406
72.424408, 0.0,1.3146460927446202,1.9700038370249957,1.7388310385746555,3.639791712766244
73.434484, 0.0,1.3726696719062228,1.9308902879280365,1.843662268121582,3.6247449497340263
74.452691, 0.0,1.4361388561412618,1.8967958487823802,1.9160880615407974,3.5836723034666145
75.440444, 0.0,1.5160573520277962,1.8715937620807106,1.9211015426936624,3.4817398834787068
76.434791, 0.0,1.5729258107659412,1.8231413993946064,1.9269825024504958,3.386672843393452
77.416326, 0.0,1.5713189727299839,1.7146456022867782,1.9351445196783565,3.30823971273066
78.412271, 0.0,1.5697695251670474,1.6100303767280544,1.9430146027492097,3.2326119867840295
79.407068, 0.0,1.5681061260070266,1.497736225531197,1.9514623541682088,3.1514332943717354
80.430032, 0.0,1.5430806795286214,1.4475725524002268,1.949078172071802,3.0791208845853104
81.395053, 0.0,1.4628477008237994,1.5304866304461522,1.922182353240252,3.018126781672339
82.401398, 0.0,1.3910600563882318,1.6061857648898752,1.897998117693234,2.964613136984738
83.381489, 0.0,1.3118351102998917,1.6934062486020534,1.871017787033282,2.908133947249793
84.386395, 0.0,1.2531919493898178,1.7764814589162505,1.8360347948007139,2.8435763198338186
85.355914, 0.0,1.2441225146621908,1.850318371081833,1.7811714476111518,2.7586439314195714
86.352542, 0.0,1.2250471480861842,1.9025363411181593,1.7163637897634803,2.6891738070937334
87.349718, 0.0,1.176777326220372,1.910036651663888,1.6135316118762488,2.645374163248902
88.338154, 0.0,1.128762726079035,1.9221323936460497,1.5161462674411654,2.6075387057136146
89.340276, 0.0,1.0737724295957596,1.9481871029612077,1.4175197476044714,2.579297220633898
90.335757, 0.0,1.031170081842084,1.9976473668275763,1.3345876896152733,2.551827704769051
91.347906, 0.0,1.0129716759617664,2.1157893520838003,1.2775430710078997,2.521568509043776
92.373081, 0.0,1.0001532777639512,2.199004938155137,1.2373625935990147,2.50025486088673
93.329013, 0.0,1.0000631120187948,2.1995902839378916,1.2370799605718292,2.5001049388029855
94.336719, 0.0,1.0046935012015448,2.1691015164042353,1.2516899072197594,2.507885947346176
95.304425, 0.0,1.0205452745222001,2.0647445220262197,1.3017016983018561,2.534520008576863
96.306810, 0.0,1.0439636445327445,1.97913439480177,1.360266866272433,2.560729951263395
97.296875, 0.0,1.0871617139851937,1.9396034371993085,1.441845188108679,2.5863920212091847
98.302613, 0.0,1.1357703960124415,1.9154268362787656,1.5291042264538612,2.61137732739432
99.273750, 0.0,1.1984504837295882,1.9257501879647543,1.6323508939965317,2.6356434881376156
100.270859, 0.0,1.2365088830988742,1.9164137772068788,1.7189735759480884,2.6755077193906405
101.268559, 0.0,1.2224379698401358,1.8583761141971953,1.7812544026566999,2.7597940278949693
102.275385, 0.0,1.2312621181679007,1.794370678197167,1.833578623485285,2.8356069930917336
103.259243, 0.0,1.2967892159652186,1.7149721769200845,1.8618017961789237,2.891220093673608
104.248682, 0.0,1.360684886876133,1.6397154179965405,1.8875555131082775,2.942781986727972
105.244589, 0.0,1.4339221580811012,1.5589916265693446,1.9125569683074006,2.99506403849697
106.236389, 0.0,1.4972486428046916,1.501031702305433,1.9332323712229211,3.0485501082235205
107.236388, 0.0,1.5384156220823204,1.5016395427448836,1.9436244402808591,3.110091514920255
108.251400, 0.0,1.5675501942922085,1.5307408672863816,1.948714483370619,3.1737416007269976
109.219995, 0.0,1.5696261496311354,1.6296370603261878,1.9414295996457749,3.2461418437385907
110.211797, 0.0,1.5672757703899014,1.719760437472144,1.9346211950007175,3.3162102258132284
111.210243, 0.0,1.5532026320099217,1.8053285398501486,1.927683101309198,3.3941553622992098
112.219510, 0.0,1.5217301464483064,1.8711374931699905,1.9216699837170992,3.4757220683964203
113.211027, 0.0,1.4468365558292267,1.893562588213189,1.9175166434829283,3.5707044108743244
114.203109, 0.0,1.3807747763568157,1.9194512586485186,1.8854074413049897,3.6380700226516094
115.193404, 0.0,1.3325748158417139,1.9554798722709306,1.7821589179893964,3.6411566370054813
116.188408, 0.0,1.2848161630622816,1.9912756518421655,1.6816327306449836,3.6490555539063476
117.190863, 0.0,1.2359784377991847,2.0281402574609606,1.5835974576071625,3.6701051804599523
118.203493, 0.0,1.1865451537510114,2.0649844622524607,1.4934356773183894,3.7085256956103683
119.158619, 0.0,1.1357293472878331,2.101775659068294,1.4216603481892958,3.7874765124703718
120.159226, 0.0,1.087445102353256,2.136727649807272,1.3535828564661485,3.862724559388527
121.151533, 0.0,1.0371140844194127,2.1731454903331118,1.282923815378867,3.941736562089157
122.179105, 0.0,1.0004311525185645,2.199688032463718,1.23142513923862,3.9993231564677276
123.147842, 0.0,1.0001800704513586,2.199869707046466,1.2310726484917347,3.9997173169235767
124.132786, 0.0,1.0330745596680109,2.186038432112615,1.2487602276778074,3.9883437148129715
125.138088, 0.0,1.160227108831907,2.132370154107794,1.3177138147035237,3.9435557646906427
126.145868, 0.0,1.2617418188081653,2.0585985983371105,1.3884157182834524,3.898842576529267
127.135433, 0.0,1.2921752582857264,1.9375312048769369,1.4596928082554508,3.8567811556697094
128.128630, 0.0,1.316571136299408,1.8546970237640514,1.5440172236435856,3.8159518362328737
129.130685, 0.0,1.324117324540709,1.8773309614113647,1.6623950210828433,3.7791782519302375
130.144238, 0.0,1.33628206441046,1.8825088795281242,1.7651699890802675,3.7136387758082905
131.123284, 0.0,1.3605644212338397,1.842402060986442,1.8284546026435575,3.5727295305075897
132.120932, 0.0,1.385161896680474,1.7982364228701844,1.8840783151966252,3.4439740953384588
133.118389, 0.0,1.4148309787778597,1.7361273691307006,1.9299861760206694,3.3235930711628554
134.118569, 0.0,1.4519806229268364,1.6527021015232641,1.9553354592508543,3.228163123200657
135.114435, 0.0,1.5094296167527936,1.5122360187024582,1.9294592253001253,3.1925884657445307
136.129505, 0.0,1.5765896400500008,1.392803822028751,1.89513886588742,3.1423604331090007
137.090422, 0.0,1.6655069014237398,1.3231302031051047,1.84166041199302,3.05879399008536
138.105264, 0.0,1.736267792446514,1.3015941829675004,1.7916136153113047,2.967898614811432
139.100853, 0.0,1.7685651055645086,1.4010378323071266,1.7446405366904318,2.8478086114682246
140.104069, 0.0,1.7786370705257055,1.487374751386732,1.6805114761014563,2.7509132369650593
141.101761, 0.0,1.7365290478241069,1.559228597557879,1.5615364226499941,2.6909720507798784
142.101206, 0.0,1.6881308032277371,1.6224429441915447,1.4465066414387748,2.649065246885958
143.091018, 0.0,1.6155600824648433,1.6770897302843935,1.3190236478705124,2.642146455902836
144.084629, 0.0,1.5490924356420666,1.7329991834485337,1.1938011507751547,2.63396977439916
145.091032, 0.0,1.490467183516042,1.8001282448485576,1.0576233320548183,2.6211628654134027
146.081470, 0.0,1.4285377368794299,1.8624411477650438,0.9324791528693668,2.6093267824238944
147.090489, 0.0,1.3480937772962922,1.921809473835323,0.8168560518507125,2.598198456859663
148.115949, 0.0,1.260089314407807,1.9823148555746626,0.6972439073460013,2.585609278691709
149.091608, 0.0,1.167533970597956,2.0362879523396957,0.586402964350725,2.5714667059267144
150.095683, 0.0,1.0899538186298694,2.090771694207702,0.4731284435265621,2.553190137325817
151.073466, 0.0,1.0376556408605764,2.154275850460025,0.3377688985896572,2.522265966458934
152.071934, 0.0,1.0013496613333606,2.198361145495747,0.24380078962472124,2.5007980614137146
153.047841, 0.0,1.0005649375172747,2.1993140128031214,0.24176974641868254,2.500334050344744
154.054378, 0.0,1.014125165285147,2.18276873989164,0.2770418296765274,2.508407505197166
155.036325, 0.0,1.062254548562229,2.124055352150897,0.4022093428624265,2.5370551328638546
156.032963, 0.0,1.1181770011920709,2.068388378574637,0.5200009967208173,2.5616406985377407
157.024554, 0.0,1.1972896981423333,2.0162598859402925,0.6280144252147235,2.5779692693233707
158.017742, 0.0,1.2784411879957276,1.9641431441314923,0.7342672253658409,2.5919132307700985
159.019849, 0.0,1.3658909179864793,1.9115401897777873,0.8368332431167596,2.599572361170612
160.034925, 0.0,1.442671754096771,1.8544030508924234,0.948102908387507,2.6104193466678973
160.998342, 0.0,1.4928841437672138,1.7888703779328814,1.0754369838468807,2.628114964585913
161.983966, 0.0,1.5466531333161233,1.7321005133724658,1.1932219782164193,2.637088952292833
162.978974, 0.0,1.6211715500333141,1.6844879181330488,1.313428585894072,2.626409115242129
163.999355, 0.0,1.6882455377967254,1.632219623825512,1.4338952573902823,2.6330786890524096
164.960260, 0.0,1.7384376685498948,1.568463307388734,1.5561642086900143,2.680701021291149
165.949301, 0.0,1.7696463281600188,1.5042328984394278,1.6537814012347603,2.736506572309294
166.954670, 0.0,1.7616982608750427,1.4207078686199228,1.7166352996051226,2.828705299307726
167.958666, 0.0,1.7407844139467594,1.3540222377882245,1.776188483425667,2.9231571062182473
168.957821, 0.0,1.6858851243146984,1.3384240391444475,1.8222863592286478,3.0167903601241606
169.952827, 0.0,1.625968933114636,1.3516419566169189,1.8670142637522993,3.1015882485530466
170.947574, 0.0,1.5496903663169048,1.452142566245481,1.908510824010503,3.1614229971804715
171.953458, 0.0,1.4838879795324962,1.5567839648212887,1.9389263350414703,3.2169172051000587
172.940083, 0.0,1.4388458523710073,1.6786245441793517,1.9446854952391166,3.2657532277960772
173.934770, 0.0,1.4022658259774592,1.7714356406281568,1.9330773503133252,3.3343855526692576
174.936669, 0.0,1.3790871432898224,1.811404942982999,1.8757459139825845,3.4667799602619116
175.949609, 0.0,1.3562561859419877,1.8597200069103164,1.8209403200262977,3.5861958762998265
176.929885, 0.0,1.3351434979782375,1.9280774021457492,1.7746687116894864,3.66752766567247
177.923640, 0.0,1.3044864255465984,1.9982042085468137,1.736486051533943,3.732451204737897
178.920767, 0.0,1.2442835764803168,2.084109121180307,1.7130875351713852,3.7653827715913617
179.937251, 0.0,1.1721768134369825,2.1520987091713093,1.688941386796287,3.819974131032736
180.907820, 0.0,1.0719100260463932,2.179993920189447,1.6627725306896994,3.924811798592157
181.915625, 0.0,1.0017411587956286,2.1995155924181464,1.644458998980596,3.9981794666834873
182.914409, 0.0,1.0007287966299125,2.1997972415761016,1.6441947802843373,3.9992379795863253
183.906385, 0.0,1.0271832629693798,2.1926228603025923,1.6510785733955613,3.971497010558534
184.909889, 0.0,1.1288721505075159,2.1650259848016074,1.6775414574125285,3.864871205800615
185.914600, 0.0,1.2168328308794663,2.1214557618995245,1.7024739890030178,3.7815659655139395
186.889969, 0.0,1.275922877602056,2.038841436621073,1.724753363743505,3.7497745639229247
187.903882, 0.0,1.3245138122461921,1.9596422536302054,1.7541846920664983,3.7033392151919124
188.886127, 0.0,1.346533225107537,1.8900165417709338,1.8007987809462873,3.621518482655049
189.888322, 0.0,1.3683456476240927,1.8303205908664413,1.8495693782960057,3.5271806115660156
190.877558, 0.0,1.3911893381806677,1.7912091515829875,1.9071937315035885,3.3948535123534045
191.873365, 0.0,1.4188719525670088,1.7316973928724286,1.9463624764353722,3.2891464219844155
192.860568, 0.0,1.4626175108356563,1.6114785043237716,1.9420142168876935,3.2401739668944742
193.871950, 0.0,1.5149867774214982,1.4999728712051539,1.9267352840671026,3.189138848763024
194.838145, 0.0,1.592903964607443,1.3960487538573587,1.8847402437742249,3.127722929358745
195.843056, 0.0,1.659150246066167,1.3317864653065659,1.8446130211308942,3.0618889275608097
196.833858, 0.0,1.7149461458677038,1.3466106568429896,1.7981610480963466,2.9674743127071856
197.834913, 0.0,1.7571051432547051,1.380626902633739,1.7476097334424183,2.8742273941333596
198.818966, 0.0,1.7660067623540494,1.4628364593477463,1.686120852631952,2.7824952805957084
199.836014, 0.0,1.757361760708648,1.5414180682505012,1.6048473806907682,2.7017331665668793
200.787166, 0.0,1.709446670628622,1.6048712653303185,1.4855328486513601,2.6530369147702473
201.768719, 0.0,1.657591291229399,1.660266284321985,1.373404696791155,2.622718051151175
202.774342, 0.0,1.581347135647176,1.7091504606690904,1.2502338098311512,2.6330386162576134
203.778844, 0.0,1.5152661126025628,1.7612015606971616,1.1299103263315455,2.634965711754768
204.774107, 0.0,1.4657430263742173,1.8260107436115047,1.0035764974688803,2.617711051486706
205.764633, 0.0,1.4062269516154489,1.8872709756279873,0.8841623720688672,2.6031178999702353
206.760695, 0.0,1.3191736618330319,1.9396126328041141,0.7821378982227232,2.595540778838646
207.780801, 0.0,1.2341500167358121,1.9919394425604426,0.6783133390208276,2.585481579147215
208.752081, 0.0,1.1548962101769131,2.0437068814189545,0.5711642431308706,2.569506979461043
209.755810, 0.0,1.085197647414754,2.097224890213443,0.45932479879092725,2.549906981359932
210.766334, 0.0,1.0343779738839616,2.158529370852655,0.3286828748562646,2.5201378905859553
211.763469, 0.0,1.0,2.2,0.24030756,2.5
212.764814, 0.0,1.0,2.2,0.24030756,2.5
213.760796, 0.0,1.0,2.2,0.28825422613004253,2.5
214.755659, 0.0,1.0,2.2,0.4640779979686407,2.5
215.776418, 0.0,0.9987172628864946,2.1984673362727705,0.6451175540785284,2.5007874754616326
216.749061, 0.0,0.9945270869728187,2.193460752643134,0.8188708023769157,2.5033598347371258
217.740336, 0.0,0.9762932225059884,2.171674239954922,0.9840629533956907,2.5145536565358233
218.736481, 0.0,0.9204103941912152,2.104903324321119,1.134697378820704,2.5488602900503436
219.747461, 0.0,0.8702089449835495,2.03343471885518,1.2848841386456507,2.5785139781143402
220.755409, 0.0,0.8377935099516742,1.9505449464862799,1.4294171380749654,2.5939345067481328
221.759441, 0.0,0.8165612817534661,1.8697267458762086,1.568098654399083,2.633929017624121
222.758877, 0.0,0.8240138534194466,1.795025968115287,1.6904373667963126,2.7360495546724364
223.766405, 0.0,0.8232634516186341,1.7065364329376065,1.8048951038431813,2.8383713015168075
224.762681, 0.0,0.8011860758474827,1.5884417880717572,1.890617755138388,2.9338926030838604
225.776833, 0.0,0.7896532704635885,1.4746076783513928,1.9396565931806276,3.035696326051596
226.766506, 0.0,0.8072308256733457,1.3755505859310204,1.8871762954941538,3.151842727008337
227.765395, 0.0,0.8157646038361311,1.3060303485297218,1.8294131361286912,3.263953896472021
228.759996, 0.0,0.8023004145867284,1.305399713276371,1.7543473302210388,3.3739351671205657
229.765522, 0.0,0.7736621844118332,1.340622036240354,1.684238476999028,3.4779536952083894
230.773246, 0.0,0.7074380311713695,1.4635489293207267,1.6237068683334808,3.571120796875337
231.775115, 0.0,0.6577792022396106,1.586051987254996,1.5548883048546651,3.660541288578485
232.782551, 0.0,0.6481741914766911,1.7143206426102418,1.4607863781745762,3.7452822128870857
233.795819, 0.0,0.6573580329780395,1.8377134944737745,1.3703269917288783,3.824624562050335
234.763351, 0.0,0.7091131966905391,1.9585829120749154,1.28186954724266,3.8972909401427422
235.763626, 0.0,0.7741660552873227,2.0602172647237005,1.1857977793836958,3.9451609352593944
236.746077, 0.0,0.8795404762541488,2.126692379870166,1.0596758641183803,3.9378652828500154
237.758900, 0.0,0.9600750512387771,2.1771081984968133,0.9228400673435424,3.936602178301299
238.748160, 0.0,0.9834228960491584,2.1904951719434913,0.7554302453791908,3.9498573394396654
239.749794, 0.0,0.9997991357799375,2.1998848303129392,0.5886131952346951,3.9648568628890013
240.736077, 0.0,0.9999147498774371,2.199951120065413,0.41313288513658836,3.9850846669206423
241.734264, 0.0,0.9999979829958268,2.1999988435086184,0.2868007704435377,3.9996471056209457
242.734359, 0.0,0.9999991439216455,2.1999995091496327,0.28503870485578175,3.9998502208159215
243.741002, 0.0,0.9999999999657833,2.199999999980381,0.33136231756556345,3.9945022896001587
244.738008, 0.0,0.9999999999853635,2.1999999999916082,0.5060142845284119,3.974340048891902
245.731523, 0.0,0.9942033247886827,2.196692078954551,0.6782303949689432,3.9559806855710145
246.740231, 0.0,0.9719076169307339,2.183968847350597,0.8452639396599273,3.942550745692875
247.734019, 0.0,0.9292538105582966,2.1583885826132576,1.0000737317964354,3.9347126451892773
248.744397, 0.0,0.8236214448688581,2.0931025285248506,1.126098137599679,3.943194523427784
249.736747, 0.0,0.7339066620921089,2.013582442165135,1.2402805194013735,3.9295505043836845
250.738527, 0.0,0.6805423698194333,1.8914810691096255,1.3304116562382664,3.8566522682112123
251.730440, 0.0,0.6444944632461413,1.7707017977862611,1.419418583327785,3.7824631436114102
252.734324, 0.0,0.6536454072745185,1.644335405142155,1.512127710652471,3.6990176801645225
253.735412, 0.0,0.6776059678530765,1.5188575851772805,1.5962766207777597,3.613325619069726
254.748760, 0.0,0.7450189187738945,1.393463807465064,1.6572575079682987,3.5194105877201025
255.746439, 0.0,0.7953145254590323,1.3068202528973891,1.7200756758644231,3.4243895588770044
256.740063, 0.0,0.8095592988436542,1.3047568930584252,1.7942036234100929,3.3163209457896965
257.732610, 0.0,0.8147699533854186,1.3310268872333924,1.8616281557114414,3.2069259167712403
258.728209, 0.0,0.797407404350624,1.4300568976082282,1.9152333757665394,3.089137861629903
259.723622, 0.0,0.7913006398652285,1.533912799868218,1.9291199856645507,2.97832272707167
260.740832, 0.0,0.8137382439041766,1.6549036266133195,1.8419288752171714,2.8802684860745766
261.747433, 0.0,0.8272318633548044,1.761589074674543,1.7452229660282546,2.781476284240287
262.719984, 0.0,0.819379648630838,1.8362226363906284,1.6230820566611994,2.678469892380385
263.713362, 0.0,0.8223708633318759,1.9094590246102097,1.5009185445093771,2.603129226794156
264.721317, 0.0,0.8547111062799746,1.9931040040955612,1.3551486970247892,2.5866766486754234
265.726413, 0.0,0.8935900206830257,2.072468050473214,1.207947344081636,2.5652959765944523
266.728686, 0.0,0.9507239045206156,2.1409610510479937,1.0553195761064456,2.5302384930158275
267.729519, 0.0,0.9917209582982167,2.190104034692619,0.8982192593039933,2.5050822336867813
268.707201, 0.0,0.9965623931306107,2.1958910173972717,0.7211826688632894,2.502110234742477
269.705368, 0.0,0.9999165077254623,2.1999002014143643,0.5488099723574293,2.5000512531843087
270.699783, 0.0,0.9999645642402519,2.1999576435218304,0.371242037788716,2.500021752857202
271.702232, 0.0,0.9999999990830247,2.199999998903937,0.24031094820673107,2.500000000562901
272.709738, 0.0,0.9999999996152745,2.1999999995401365,0.24030898155348718,2.50000000023617
273.737309, 0.0,0.9999999999910908,2.199999999989351,0.29535790543190876,2.500000000005469
274.700466, 0.0,0.9999999999963626,2.1999999999956525,0.4729456007039985,2.500000000002233
275.713719, 0.0,0.9988027601237092,2.1985694916660132,0.6431001350471506,2.500734988497909
276.711370, 0.0,0.9945269086410699,2.1934605395654896,0.8195177425695221,2.5033599442154237
277.716480, 0.0,0.9756512067417167,2.170907135197945,0.9886454974744406,2.5149477918745995
278.697854, 0.0,0.9192514167500634,2.1035185342427543,1.1390153480178522,2.5495717897123944
279.713056, 0.0,0.8706859280753061,2.0326836499353598,1.285350736762357,2.5780871572486097
280.682657, 0.0,0.8374227072633824,1.948778483824807,1.432147247535631,2.5940278978620896
281.667971, 0.0,0.8167872769251556,1.871230027043842,1.5655452872059359,2.632741900233116
282.662108, 0.0,0.8240673070353617,1.7961021713056606,1.6886357465475992,2.7349495892196574
283.670481, 0.0,0.8234231477242774,1.7083923417522178,1.8029459223730346,2.836506245442096
284.671573, 0.0,0.8007129024045991,1.5863217932387559,1.8919095638325962,2.935458032100693
285.667450, 0.0,0.7902111776738365,1.475670161283283,1.9376349331619844,3.0351937377605593
286.663353, 0.0,0.8073930000263227,1.376422044874569,1.886541025317297,3.1511363586062116
287.653783, 0.0,0.8162061206454985,1.3043291797845495,1.8292470735016917,3.264858638462335
288.651107, 0.0,0.8027020087069489,1.3046819729041714,1.755462297816252,3.3725845346942362
289.659247, 0.0,0.7748817991082441,1.338131613336902,1.6848062870620737,3.4770348077865423
290.654909, 0.0,0.7093774590328787,1.4598520147993073,1.6252456276113971,3.5687331946418106
291.659862, 0.0,0.6584488411784092,1.5837199320597426,1.5563381290163858,3.6589015604553983
292.652904, 0.0,0.6487967811797858,1.7088337558036655,1.4647000796325989,3.741614925632878
293.651800, 0.0,0.6564813145766661,1.8330852239910755,1.3737141741640913,3.8217108546538276
294.661710, 0.0,0.7091841690478294,1.9576833381921293,1.2825279002557413,3.8966959590208585
295.649156, 0.0,0.7702865948298612,2.0601389393661997,1.1897291349829153,3.947477109555125
296.667358, 0.0,0.8738342383368114,2.124136531492433,1.0661919012939962,3.9391626265992814
297.684390, 0.0,0.9609813062331534,2.1777336011630153,0.9273341724745676,3.9359445583137647
298.686501, 0.0,0.983279660338111,2.1904583748029567,0.7611676626002595,3.949273740931182
299.678880, 0.0,0.9994212742377856,2.1996697444892517,0.5932479542486537,3.9644215050886675
